Prediction
3.74484133720398
2.543349504470825
7.790765285491943
30.780336380004883
62.8668098449707
51.86075210571289
2.863599300384521
9.197162628173828
13.799676895141602
16.04974365234375
16.385757446289062
3.224082469940185
8.35476303100586
75.04904174804688
60.00098037719727
3.0055131912231445
2.109192609786988
4.296468257904053
4.700350284576416
11.269720077514648
36.62556076049805
35.2729606628418
73.99263763427734
92.67605590820312
41.012733459472656
61.9048957824707
2.5574288368225098
6.040360927581787
23.88473129272461
60.080177307128906
67.697021484375
24.09202766418457
17.163158416748047
32.53189849853516
45.990013122558594
54.868953704833984
110.56642150878906
132.48939514160156
102.314208984375
86.47132873535156
139.3824920654297
127.2011489868164
89.0738525390625
122.66967010498048
140.67132568359375
149.90553283691406
142.0851593017578
128.88291931152344
105.25740051269533
92.02980041503906
119.56288146972656
95.77629089355467
129.4456787109375
128.80490112304688
76.82440185546875
68.74530792236328
81.83731842041016
79.17227172851562
46.95867156982422
108.64736938476562
89.4369125366211
114.04525756835938
95.50518798828124
85.80510711669922
89.53472900390625
65.2761459350586
72.88865661621094
74.94424438476562
49.46821975708008
53.0410385131836
24.162322998046875
21.07135772705078
70.18109893798828
103.41143798828124
44.38726425170898
23.701950073242188
13.708334922790527
16.76207160949707
35.75703430175781
16.29161834716797
15.115485191345217
3.467936992645264
0.9355610609054564
1.878728628158569
8.326898574829102
18.393245697021484
6.7415452003479
1.569099187850952
0.972553551197052
0.940976858139038
8.043977737426758
18.343151092529297
26.210674285888672
23.661834716796875
41.5050163269043
24.32174301147461
43.51127624511719
66.46267700195312
45.11553192138672
27.170663833618164
22.126508712768555
2.619466543197632
1.7939521074295044
4.280383586883545
3.0106797218322754
1.7214330434799194
2.5158238410949707
1.0858086347579956
2.619793176651001
1.5633842945098877
1.6495695114135742
27.105201721191406
49.74940490722656
16.128047943115234
4.160486221313477
1.6182692050933838
2.535373449325561
1.8127832412719729
1.5054237842559814
3.5384860038757324
1.509596824645996
0.8213106393814087
1.036094069480896
0.641992449760437
0.5336706042289734
5.184492111206055
1.7694566249847412
0.7854598760604858
2.0289485454559326
14.878212928771973
9.15859603881836
7.753404140472412
6.606668472290039
23.306543350219727
3.5012776851654053
23.67600440979004
24.03431510925293
19.370080947875977
4.56061315536499
10.434976577758787
19.124549865722656
18.41954040527344
9.785823822021484
10.506080627441406
6.497368812561035
6.756262302398682
8.517875671386719
6.686218738555908
35.42265701293945
75.20448303222656
52.458194732666016
18.10658264160156
120.36000061035156
85.14424896240234
42.35509490966797
10.854101181030272
12.317477226257324
31.53767776489257
44.7001838684082
108.09871673583984
94.79843139648438
108.20150756835938
137.54541015625
125.64292907714844
103.82329559326172
114.70890808105467
104.78214263916016
105.7794418334961
111.09123229980467
99.20043182373048
115.8475341796875
62.21270751953125
43.85652923583984
70.87373352050781
97.6111297607422
117.06439971923828
142.62811279296875
135.4599151611328
164.3773956298828
127.58097076416016
94.67782592773438
93.384521484375
108.85115051269533
125.39606475830078
57.89805221557617
23.24284553527832
26.210681915283203
69.72867584228516
55.02330780029297
74.89389038085938
54.95418548583984
40.71918487548828
22.68432235717773
29.721405029296875
59.44807434082031
50.43363571166992
27.41555404663086
23.558609008789062
12.165926933288574
7.193276882171631
27.19971466064453
27.8218994140625
23.78455352783203
11.807491302490234
25.061912536621094
48.92833709716797
32.894554138183594
13.064117431640623
3.785690546035767
1.088996171951294
0.8121591210365295
0.9444642663002014
1.4566243886947632
2.265224933624268
4.146487236022949
8.115470886230469
34.20133590698242
30.48494911193848
21.936084747314453
33.1629524230957
19.430391311645508
10.388633728027344
6.978793621063232
2.7126688957214355
3.3913137912750244
8.264026641845703
2.0123744010925293
2.7712438106536865
1.1836363077163696
0.9499715566635132
5.072521209716797
9.84858226776123
