"Prediction","Groundtruth"
"67.04423522949219","95.5"
"98.58979034423828","39.29999923706055"
"125.22425842285156","27.100000381469727"
"126.34989929199219","45"
"88.79986572265625","18.399999618530273"
"88.73873901367188","58.20000076293945"
"79.52082824707031","98.9000015258789"
"70.7516860961914","101.0999984741211"
"69.05126190185547","103.69999694824219"
"64.15863037109375","122.0999984741211"
"60.11962890625","82.30000305175781"
"91.42074584960938","176.6999969482422"
"68.34828186035156","110.19999694824219"
"126.8956527709961","26.700000762939453"
"127.04225158691406","45"
"126.76741027832031","13.800000190734863"
"66.0799560546875","50.20000076293945"
"54.17493438720703","26.899999618530273"
"33.781822204589844","10.5"
"48.587520599365234","57.099998474121094"
"33.78609085083008","61"
"27.060495376586914","12.100000381469727"
"42.68670654296875","81"
"56.91896438598633","170.89999389648438"
"65.67625427246094","38.900001525878906"
"126.76515197753906","147.60000610351562"
"126.74957275390625","214.89999389648438"
"126.92828369140625","240.39999389648438"
"76.98750305175781","163.6999969482422"
"71.04365539550781","118.69999694824219"
"51.03007888793945","151"
"63.19625473022461","119.5"
"59.24454879760742","111.69999694824219"
"43.076751708984375","72"
"65.34529113769531","154.60000610351562"
"70.66070556640625","92.80000305175781"
"71.20149230957031","14.199999809265137"
"125.76173400878906","368"
"127.02442932128906","263.5"
"126.74191284179688","214.60000610351562"
"92.29745483398438","119.9000015258789"
"77.9725570678711","140.8000030517578"
"73.54227447509766","103"
"63.42296600341797","22.100000381469727"
"72.43498992919922","51"
"59.8599739074707","61.79999923706055"
"59.69544219970703","44.400001525878906"
"72.74569702148438","100.0999984741211"
"73.70947265625","33.20000076293945"
"126.67880249023438","158.60000610351562"
"126.67545318603516","313.8999938964844"
"122.46095275878906","147.5"
"98.89295959472656","104.5"
"67.9582290649414","144.8000030517578"
"51.28814697265625","39"
"52.16575241088867","190.1999969482422"
"37.644554138183594","55.79999923706055"
"36.341182708740234","74.5999984741211"
"55.55686569213867","49.29999923706055"
"110.92364501953125","73.0999984741211"
"61.98929214477539","260.20001220703125"
"91.50560760498047","7"
"118.60981750488281","0.8999999761581421"
"105.52662658691406","2"
"98.57373046875","29.399999618530273"
"87.03648376464844","11.699999809265137"
"69.66496276855469","68.5"
"55.84309768676758","78.80000305175781"
"65.64764404296875","59.20000076293945"
"61.27412414550781","16"
"52.877315521240234","37.79999923706055"
"67.68045806884766","34.5"
"86.56373596191406","26.299999237060547"
"30.740901947021484","79.19999694824219"
"31.94208335876465","16.299999237060547"
"44.4334716796875","36.400001525878906"
"36.774024963378906","65.9000015258789"
"39.67079544067383","18.299999237060547"
"30.968103408813477","23.100000381469727"
"38.27632141113281","101.19999694824219"
"34.47208786010742","91.69999694824219"
"27.978515625","28.899999618530273"
"40.44142532348633","101"
"54.760677337646484","149"
"67.15962982177734","3"
"119.44889831542969","26.299999237060547"
"126.70602416992188","98.80000305175781"
"126.58110046386719","37.70000076293945"
"78.89268493652344","32"
"74.75822448730469","51.099998474121094"
"65.95732116699219","57.400001525878906"
"72.47074127197266","22.299999237060547"
"72.43589782714844","8.699999809265137"
"68.8405990600586","15.600000381469727"
"62.37425994873047","4.900000095367432"
"85.73405456542969","36.5"
"65.84347534179688","86"
"113.0201187133789","71"
"126.65069580078125","35"
"125.81648254394531","72.4000015258789"
"98.47020721435547","113.4000015258789"
"82.94738006591797","71.9000015258789"
"88.55997467041016","114.5999984741211"
"80.11530303955078","128"
"81.74357604980469","122"
"67.52888488769531","40.5"
"84.46691131591797","133.89999389648438"
"100.5914535522461","184"
"64.01678466796875","7"
"126.1153793334961","131.89999389648438"
"127.01904296875","101.30000305175781"
"127.00775909423828","89.4000015258789"
"68.15254211425781","100.9000015258789"
"60.21521759033203","135.10000610351562"
"37.42414474487305","38.70000076293945"
"45.13502502441406","61.20000076293945"
"43.519962310791016","65.0999984741211"
"24.190391540527344","32.29999923706055"
"40.86520004272461","85.19999694824219"
"46.34357833862305","71.30000305175781"
"74.64244842529297","67"
"30.83099937438965","26.399999618530273"
"38.23720932006836","32.79999923706055"
"52.682212829589844","39.20000076293945"
"52.3441047668457","31.799999237060547"
"63.86778259277344","46.400001525878906"
"44.24553298950195","50.900001525878906"
"47.10350799560547","20.399999618530273"
"41.67903518676758","3.700000047683716"
"43.84797286987305","86.4000015258789"
"52.36216354370117","22.299999237060547"
"92.25115966796875","5.599999904632568"
"70.04347229003906","94.5"
"126.88742065429688","10.300000190734863"
"127.0374984741211","67.69999694824219"
"126.99012756347656","20"
"84.62290954589844","25.799999237060547"
"77.99405670166016","79.0999984741211"
"75.53993225097656","10.800000190734863"
"70.24225616455078","174.89999389648438"
"72.28776550292969","18.899999618530273"
"67.22462463378906","36.400001525878906"
"60.4328498840332","40.70000076293945"
"80.87983703613281","119.5"
"66.51282501220703","20.299999237060547"
"94.73759460449219","65.9000015258789"
"125.06764221191406","111.9000015258789"
"120.67022705078125","62.70000076293945"
"86.63522338867188","108"
"78.59295654296875","176"
"63.78997039794922","80.5"
"65.02412414550781","30.399999618530273"
"64.88488006591797","109.5"
"63.04166030883789","85.69999694824219"
"57.9219970703125","105.0999984741211"
"81.80342864990234","137.5"
"64.32273864746094","8.199999809265137"
"123.50680541992188","24"
"126.30113220214844","39"
"126.36408996582031","148"
"97.48963165283203","68"
"82.36636352539062","53.099998474121094"
"60.011573791503906","87.5999984741211"
"62.61941909790039","33"
"66.18924713134766","45.099998474121094"
"65.65576171875","36"
"52.370662689208984","88.4000015258789"
"70.42401123046875","5"
"68.45452880859375","95"
"126.14518737792969","45.70000076293945"
"127.00128173828125","13.5"
"126.87616729736328","50.79999923706055"
"75.84966278076172","38.79999923706055"
"82.94227600097656","53.400001525878906"
"74.01964569091797","80.4000015258789"
"69.89555358886719","85.5999984741211"
"56.71614456176758","90.5"
"44.07511520385742","113.19999694824219"
"56.384185791015625","93.19999694824219"
"82.00887298583984","150.6999969482422"
"68.62852478027344","3.5999999046325684"
"126.71717834472656","185"
"126.65104675292969","73.9000015258789"
"126.57566833496094","122.5"
"94.32290649414062","124.0999984741211"
"81.80782318115234","56.900001525878906"
"65.99949645996094","8.199999809265137"
"51.773441314697266","61.79999923706055"
"63.158321380615234","28.299999237060547"
"62.5963249206543","27"
"44.502010345458984","11.600000381469727"
"53.651092529296875","51"
"82.9311294555664","128.60000610351562"
