Prediction,Groundtruth,station,lead_time,year,month,day
"[42.913452 42.913452 42.913452 42.913452 42.913452 42.913452 42.913452
 42.913452 42.913452 42.913452 42.913452 42.913452]",[  3.9   103.417  22.583],355.0,25,2020,6,2
"[42.387672 42.387672 42.387672 42.387672 42.387672 42.387672 42.387672
 42.387672 42.387672 42.387672 42.387672 42.387672]",[  3.9   103.417  22.583],355.0,26,2020,6,2
"[50.54974 50.54974 50.54974 50.54974 50.54974 50.54974 50.54974 50.54974
 50.54974 50.54974 50.54974 50.54974]",[  3.9   103.417  22.583],355.0,27,2020,6,2
"[70.92987 70.92987 70.92987 70.92987 70.92987 70.92987 70.92987 70.92987
 70.92987 70.92987 70.92987 70.92987]",[  3.9   103.417  22.583],355.0,28,2020,6,2
"[87.67964 87.67964 87.67964 87.67964 87.67964 87.67964 87.67964 87.67964
 87.67964 87.67964 87.67964 87.67964]",[  3.9   103.417  22.583],355.0,29,2020,6,2
"[107.55904 107.55904 107.55904 107.55904 107.55904 107.55904 107.55904
 107.55904 107.55904 107.55904 107.55904 107.55904]",[  3.9   103.417  22.583],355.0,30,2020,6,2
"[108.885994 108.885994 108.885994 108.885994 108.885994 108.885994
 108.885994 108.885994 108.885994 108.885994 108.885994 108.885994]",[ 34.4   103.417  22.583],355.0,31,2020,6,2
"[120.703476 120.703476 120.703476 120.703476 120.703476 120.703476
 120.703476 120.703476 120.703476 120.703476 120.703476 120.703476]",[ 75.2   103.417  22.583],355.0,32,2020,6,2
"[131.0688 131.0688 131.0688 131.0688 131.0688 131.0688 131.0688 131.0688
 131.0688 131.0688 131.0688 131.0688]",[ 75.2   103.417  22.583],355.0,33,2020,6,2
"[123.70792 123.70792 123.70792 123.70792 123.70792 123.70792 123.70792
 123.70792 123.70792 123.70792 123.70792 123.70792]",[ 75.2   103.417  22.583],355.0,34,2020,6,2
"[105.506 105.506 105.506 105.506 105.506 105.506 105.506 105.506 105.506
 105.506 105.506 105.506]",[ 75.2   103.417  22.583],355.0,35,2020,6,2
"[72.10661 72.10661 72.10661 72.10661 72.10661 72.10661 72.10661 72.10661
 72.10661 72.10661 72.10661 72.10661]",[ 77.4   103.417  22.583],355.0,36,2020,6,2
"[52.3524 52.3524 52.3524 52.3524 52.3524 52.3524 52.3524 52.3524 52.3524
 52.3524 52.3524 52.3524]",[ 77.4   103.417  22.583],355.0,37,2020,6,2
"[46.368565 46.368565 46.368565 46.368565 46.368565 46.368565 46.368565
 46.368565 46.368565 46.368565 46.368565 46.368565]",[ 65.2   103.417  22.583],355.0,38,2020,6,2
"[42.838333 42.838333 42.838333 42.838333 42.838333 42.838333 42.838333
 42.838333 42.838333 42.838333 42.838333 42.838333]",[ 31.    103.417  22.583],355.0,39,2020,6,2
"[54.530624 54.530624 54.530624 54.530624 54.530624 54.530624 54.530624
 54.530624 54.530624 54.530624 54.530624 54.530624]",[ 65.4   103.417  22.583],355.0,40,2020,6,2
"[65.87239 65.87239 65.87239 65.87239 65.87239 65.87239 65.87239 65.87239
 65.87239 65.87239 65.87239 65.87239]",[ 66.8   103.417  22.583],355.0,41,2020,6,2
"[61.415806 61.415806 61.415806 61.415806 61.415806 61.415806 61.415806
 61.415806 61.415806 61.415806 61.415806 61.415806]",[ 66.8   103.417  22.583],355.0,42,2020,6,2
"[55.231663 55.231663 55.231663 55.231663 55.231663 55.231663 55.231663
 55.231663 55.231663 55.231663 55.231663 55.231663]",[ 64.6   103.417  22.583],355.0,43,2020,6,2
"[51.82663 51.82663 51.82663 51.82663 51.82663 51.82663 51.82663 51.82663
 51.82663 51.82663 51.82663 51.82663]",[ 64.6   103.417  22.583],355.0,44,2020,6,2
"[51.526184 51.526184 51.526184 51.526184 51.526184 51.526184 51.526184
 51.526184 51.526184 51.526184 51.526184 51.526184]",[ 44.5   103.417  22.583],355.0,45,2020,6,2
"[48.47167 48.47167 48.47167 48.47167 48.47167 48.47167 48.47167 48.47167
 48.47167 48.47167 48.47167 48.47167]",[ 35.8   103.417  22.583],355.0,46,2020,6,2
"[110.13785 110.13785 110.13785 110.13785 110.13785 110.13785 110.13785
 110.13785 110.13785 110.13785 110.13785 110.13785]",[ 22.2   103.417  22.583],355.0,7,2021,6,2
"[129.29117 129.29117 129.29117 129.29117 129.29117 129.29117 129.29117
 129.29117 129.29117 129.29117 129.29117 129.29117]",[ 23.8   103.417  22.583],355.0,8,2021,6,2
"[138.75516 138.75516 138.75516 138.75516 138.75516 138.75516 138.75516
 138.75516 138.75516 138.75516 138.75516 138.75516]",[ 32.6   103.417  22.583],355.0,9,2021,6,2
"[148.94524 148.94524 148.94524 148.94524 148.94524 148.94524 148.94524
 148.94524 148.94524 148.94524 148.94524 148.94524]",[ 32.6   103.417  22.583],355.0,10,2021,6,2
"[141.80968 141.80968 141.80968 141.80968 141.80968 141.80968 141.80968
 141.80968 141.80968 141.80968 141.80968 141.80968]",[ 24.6   103.417  22.583],355.0,11,2021,6,2
