"Prediction","Groundtruth"
"7.894659519195557","1.1999998092651367"
"21.977951049804688","40.49999237060547"
"35.158485412597656","33.19999694824219"
"31.57890510559082","35.09999465942383"
"12.88990306854248","14.19999885559082"
"8.90224552154541","0"
"6.167301654815674","0"
"5.924975395202637","8.199999809265137"
"6.315581798553467","0"
"6.915930271148682","0"
"4.625842571258545","6.59999942779541"
"7.124075412750244","0"
"8.441740036010742","15.699995994567871"
"23.026742935180664","0"
"31.791248321533203","8.90000057220459"
"32.88117599487305","16"
"12.448782920837402","21.599994659423828"
"8.653220176696777","1.1999998092651367"
"5.786642551422119","0.09999998658895493"
"5.502385139465332","0"
"5.414553642272949","2.5999996662139893"
"5.904964447021484","0"
"4.3668131828308105","3.799999952316284"
"6.768209934234619","0"
"7.192628383636475","0"
"13.886058807373047","0"
"13.93956184387207","0"
"15.479828834533691","0"
"6.858857154846191","0"
"4.598250389099121","0"
"3.961869239807129","0"
"4.789895057678223","0"
"3.7780280113220215","0"
"3.7807364463806152","0"
"3.7937395572662354","0"
"5.867356777191162","4.800000190734863"
"7.822711944580078","0"
"24.333078384399414","0"
"39.04528045654297","0"
"34.0155029296875","0"
"14.81840991973877","0"
"9.236137390136719","0"
"6.924393653869629","0"
"5.438194274902344","0"
"6.355639457702637","0"
"5.589156150817871","0"
"4.468531608581543","0"
"7.131472110748291","0"
"7.339014053344727","39.100006103515625"
"20.684059143066406","21.199996948242188"
"24.657896041870117","71.89997100830078"
"25.026264190673828","17.80000114440918"
"14.496991157531738","38.20000457763672"
"8.934968948364258","2.299999713897705"
"7.224024772644043","9.899999618530273"
"5.256957054138184","0"
"6.725306987762451","0"
"5.521448135375977","0"
"4.443816184997559","0"
"9.425357818603516","0"
"6.966265678405762","0"
"11.805710792541504","0"
"11.368406295776367","1.2999999523162842"
"10.454630851745605","0"
"6.704997539520264","0"
"4.6609368324279785","32.000003814697266"
"5.882328033447266","0"
"4.8806352615356445","0"
"3.8284664154052734","0.800000011920929"
"4.700023651123047","4.500000476837158"
"3.7051005363464355","0.40000009536743164"
"7.128386497497559","0"
"8.282591819763184","7.899998664855957"
"21.23724365234375","31.5000057220459"
"21.855632781982422","17.399999618530273"
"23.512874603271484","58.80000686645508"
"12.696887969970703","10.000000953674316"
"8.601588249206543","1.1000001430511475"
"6.667454719543457","6.299999237060547"
"5.980363845825195","2.299999713897705"
"6.60285758972168","6.90000057220459"
"5.261923789978027","0"
"4.57063102722168","1.3999998569488525"
"7.896805763244629","0"
"8.055216789245605","2.1000001430511475"
"21.990060806274414","3.200000286102295"
"21.370075225830078","9.899999618530273"
"26.423202514648438","11.599998474121094"
"13.192670822143555","0.9999998807907104"
"10.086946487426758","0"
"7.269254207611084","1.600000023841858"
"6.31447696685791","0"
"6.608944892883301","0"
"4.849240303039551","0"
"4.24627685546875","0"
"7.822846412658691","0"
"7.235314846038818","0"
"20.71543312072754","11.799999237060547"
"17.84662628173828","6.90000057220459"
"16.21728515625","12.399999618530273"
"11.303789138793945","48.69999694824219"
"7.819536209106445","0"
"7.155242443084717","10.000000953674316"
"6.404674053192139","0"
"5.69554328918457","0"
"5.136725902557373","0"
"4.1739091873168945","0"
"8.49845027923584","0"
"8.362311363220215","18.299997329711914"
"16.720746994018555","15.799997329711914"
"19.624774932861328","0"
"18.781192779541016","30.299999237060547"
"11.693799018859863","11.69999885559082"
"9.07724380493164","2.9000000953674316"
"6.693910121917725","20.199996948242188"
"5.752602577209473","0"
"6.269189834594727","0"
"5.7263031005859375","0"
"4.542286396026611","0.9999998807907104"
"8.597464561462402","13.000000953674316"
"8.624734878540039","0"
"22.482566833496094","0.6999999284744263"
"48.96675491333008","15"
"32.02829360961914","4.399999618530273"
"16.641414642333984","12.100000381469727"
"10.008186340332031","0"
"7.974431037902832","4.600000858306885"
"5.515716552734375","0"
"8.252372741699219","0"
"6.984521865844727","0.9999998807907104"
"5.347031116485596","0"
"10.488210678100586","0"
"7.689996719360352","0"
"16.049901962280273","9"
"22.51300048828125","0"
"20.121349334716797","8.90000057220459"
"12.861574172973633","0"
"8.9666748046875","0"
"9.251686096191406","0"
"5.27130651473999","0"
"6.029706001281738","0"
"6.966145992279053","0"
"5.258698463439941","0"
"7.631521224975586","0"
"7.734599590301514","0"
"15.107019424438477","0"
"21.64693832397461","3.5000007152557373"
"21.86838722229004","1.9000003337860107"
"9.351024627685547","0"
"6.2910990715026855","0"
"7.29872989654541","0"
"5.366870880126953","0"
"5.1089372634887695","0"
"5.633441925048828","0"
"4.848381042480469","0"
"6.824665546417236","0"
"6.849733829498291","0"
"10.311334609985352","5.1999993324279785"
"11.316150665283203","0"
"14.728124618530273","0"
"7.0779876708984375","0"
"4.691572189331055","0"
"4.8451337814331055","0"
"4.484414577484131","0"
"3.8515570163726807","0"
"3.29708194732666","0"
"4.176601409912109","0"
"6.731922149658203","0"
"8.196596145629883","1.600000023841858"
"22.64281463623047","1.1000001430511475"
"26.44249725341797","0.30000007152557373"
"25.51140594482422","9.599998474121094"
"14.77768611907959","31.70000648498535"
"9.172231674194336","23.199996948242188"
"10.549877166748047","0.30000007152557373"
"7.184145927429199","0"
"7.242502212524414","17.700000762939453"
"6.024588584899902","0"
"5.6951375007629395","0"
"11.151622772216797","0"
"7.863622665405273","8.80000114440918"
"19.380462646484375","17"
"21.895626068115234","0"
"23.248239517211914","36.79999542236328"
"15.245203018188477","18.900001525878906"
"10.022320747375488","78.4000015258789"
"9.040980339050293","0"
"5.896698951721191","0"
"7.3780035972595215","0"
"5.423468589782715","35.5"
"5.086792469024658","0"
"9.009431838989258","19.299999237060547"
"7.682770729064941","0"
"14.990859031677246","0"
"20.644289016723633","0"
"22.9561767578125","0"
"9.535469055175781","0"
"6.068140029907227","0"
"6.861018180847168","0.9999998807907104"
"5.196165561676025","11.500000953674316"
"5.05931282043457","1.7000000476837158"
"4.033841133117676","1.4999998807907104"
"4.330050468444824","0"
"9.257463455200195","10.599998474121094"
"8.654861450195312","0"
"15.751153945922852","0"
"20.69084930419922","0"
"21.660499572753906","0"
"14.372397422790527","4.300000190734863"
"8.092630386352539","0"
"10.964253425598145","22.299997329711914"
"5.9353742599487305","35.5"
"7.318378448486328","12.500000953674316"
"6.2941694259643555","8.80000114440918"
"6.693513870239258","14.100000381469727"
"11.591331481933594","74.90000915527344"
"7.2822370529174805","21.700000762939453"
"15.148207664489746","0"
"19.293272018432617","0"
"18.269641876220703","3.5000007152557373"
"9.318866729736328","10.899999618530273"
"7.911406993865967","25.500003814697266"
"7.413016319274902","5.1999993324279785"
"5.549965858459473","13.19999885559082"
"6.132744312286377","5.999999523162842"
"4.793464660644531","1.9000003337860107"
"4.988241195678711","2.5999996662139893"
"9.334199905395508","11.500000953674316"
"7.71652364730835","0"
"12.738997459411621","0"
"18.59632110595703","14.799997329711914"
"15.817509651184082","4.399999618530273"
"10.410209655761719","0"
"7.803800582885742","2.5999996662139893"
"7.491940021514893","0"
"4.7850799560546875","0"
"6.053659439086914","0"
"5.27215051651001","5.8000006675720215"
"4.8990559577941895","0"
"9.116080284118652","0"
"7.142388343811035","0"
"12.566930770874023","7.899998664855957"
"15.015247344970703","2.6999998092651367"
"17.05343246459961","7.599998474121094"
"9.557190895080566","1.2999999523162842"
"8.527697563171387","0"
"8.25233268737793","0"
"5.201780796051025","0"
"5.643250942230225","0"
"5.169260025024414","0"
"4.761849403381348","0"
"10.153583526611328","0"
"9.24965763092041","0"
"24.177169799804688","0"
"43.494384765625","0"
"31.159982681274414","0"
"20.588895797729492","0"
"13.294367790222168","0"
"10.073230743408203","0"
"6.5981245040893555","0"
"8.356139183044434","0"
"6.832928657531738","0"
"6.18696403503418","0"
"14.688515663146973","0"
"8.521377563476562","0"
"24.438505172729492","0"
"25.549419403076172","0"
"26.05276107788086","1.3999998569488525"
"12.950088500976562","0"
"11.03243350982666","0"
"8.42529010772705","0"
"6.189456462860107","0"
"7.577508449554443","0"
"5.751840114593506","0"
"5.150296688079834","0"
"9.966636657714844","0"
"7.129099369049072","0"
"15.508134841918945","0"
"17.715923309326172","0"
"17.697187423706055","0"
"10.090747833251953","0"
"7.0146484375","0"
"6.283014297485352","0"
"4.950011253356934","0"
"5.239020347595215","0"
"5.289043426513672","0"
"4.684811592102051","0"
"8.500797271728516","0"
"7.976245880126953","0"
"18.474895477294922","0"
"27.204635620117188","0"
"23.83850860595703","0"
"12.564372062683105","0"
"9.39093017578125","0"
"7.442221164703369","0"
"5.5161309242248535","0"
"4.95932674407959","0"
"4.6905717849731445","0"
"4.356870651245117","0"
"7.1385087966918945","0"
"7.582411766052246","0"
"14.145364761352539","0"
"21.32777976989746","0"
"17.438512802124023","0"
"9.713739395141602","0"
"7.32534646987915","0"
"5.22140645980835","0"
"5.266201019287109","0"
"4.469701766967773","0"
"4.273792743682861","0"
"4.230591297149658","0"
"7.309730052947998","0"
"6.136237144470215","0"
"13.456077575683594","0"
"16.98504638671875","0"
"18.49355125427246","0"
"9.149186134338379","0"
"6.852457523345947","0"
"5.16854190826416","0"
"5.0016069412231445","0"
"4.063938617706299","0"
"3.789179801940918","0"
"3.9499354362487793","0"
"6.955031394958496","0"
"5.559327125549316","0"
"9.46444320678711","51.300018310546875"
"10.843650817871094","66.70001983642578"
"14.117589950561523","54.60000228881836"
"6.805115222930908","0"
"4.776157379150391","0"
"4.289079666137695","20.000001907348633"
"4.142602920532227","69.29997253417969"
"3.295734405517578","25.099998474121094"
"3.1496434211730957","1.8000000715255737"
"3.3532371520996094","25.399995803833008"
"7.105231761932373","0"
"8.159905433654785","0"
"23.873804092407227","23"
"25.716094970703125","14.000000953674316"
"22.178932189941406","90"
"15.328316688537598","0.20000000298023224"
"11.202533721923828","0.30000007152557373"
"7.817099571228027","19"
"6.565077781677246","0"
"5.794181823730469","9.100001335144043"
"5.845109939575195","0.9000000953674316"
